නිමාලි රුපියල් 350 ක් වෙළඳපොලේ වියදම් කළේය. මෙය ඇය පොත් සාප්පුවේ වියදම් කළ මුදල මෙන් තුන් ගුණයකට වඩා 70 ක්  අඩුය. ඇය පොත් සාප්පුවේහි කොපමණ මුදලක් වියදම් කළාද?,Double,MUL,SUB,NULL,140
"අනුයාත ඉරට්ටේ සංඛ්‍යා තුනකින් කුඩාම හා විශාලතම එකතුව 28 නම්, ශ්‍රේණියේ කුඩාම සංඛ්‍යාවේ වටිනාකම කුමක්ද? ",Double,MUL,ADD,NULL,12
ජැක්ගේ මව ඔහුගේ උපන්දින සාදයේදී ඔහුගේ මිතුරන්ට ලබා දීම සඳහා ඔහුට චොකලට් 50ක් ලබා දුන්නේය. ඔහු තම සෑම මිතුරෙකුටම චොකලට් 3 ක් ලබා දුන් අතර තවමත් චොකලට් 2 ක් ඉතිරිව තිබේ. ජැක්ගේ සාදයේ මිතුරන් සංඛ්‍යාව සොයා ගන්න.,Double,MUL,ADD,NULL,16
ජෙසිකා මුහුදු වෙරළේ සිප්පි කටු 70 ක් සොයා ගත්තාය. ඇය සෑම්ට ඇගේ සිප්පි කටු කිහිපයක් දුන්නාය.   දැන් ඇයට සිප්පි කටු 27 ක් ඇත. ඇය සෑම්ට සිප්පි කටු කීයක් දුන්නාද?,Single,SUB,NULL,NULL,43
මේරිට කේක් එකක් සෑදිම සඳහා පිටි කෝප්ප 8 ක් අවශ්ය වේ. ඇය දැනටමත් කෝප්ප 2 ක් දමා ඇත. ඇයට කෝප්ප කීයක් එකතු කිරීමට අවශ්‍යද?,Single,SUB,NULL,NULL,6
සාරාගේ උසස් පාසල මේ වසරේ පැසිපන්දු ක්‍රීඩා 12 ක් ක්‍රීඩා කළේය. කණ්ඩායම ඔවුන්ගේ බොහෝ ක්‍රීඩා ජයග්‍රහණය කළේය. තරඟ 4 කදී ඔවුන් පරාජයට පත්විය. ඔවුන් කීයක් ජයග්‍රහණය කළාද?,Single,SUB,NULL,NULL,8
දැනට උද්‍යානයේ ඇපල් ගස් 22 ක් ඇත. උද්‍යාන සේවකයින් අද ඇපල් ගස් කිහිපයක් සිටුවනු ඇත. කම්කරුවන් වැඩ අවසන් වූ පසු උද්‍යානයේ ඇපල් ගස් 55 ක් තිබේ. කම්කරුවන් ඇපල් ගස් කීයක් සිටුවා තිබේද?,Single,SUB,NULL,NULL,33
ටොම්ට කහ බැලූන් 9 ක් ඇත සාරාට කහ බැලූන් 8 ක් ඇත. කහ බැලූන් කීයක් ඔවුන් සතුව තිබේද?,Single,ADD,NULL,NULL,17
සෑම්ට ඔහුගේ බැංකුවේ රුපියල්  9000 ක් තිබුණි. ඔහුගේ තාත්තා ඔහුට බැංකුවේ තැම්පත් කිරිම සඳහා රුපියල් 5000 ක් දුන්නේය. දැන් කොපමණ මුදලක් සැම් ගේ ගිණුමෙහි තිබේද,Single,ADD,NULL,NULL,14000
ඇලිසාට සුරතල් බලු පැටවුන් කිහිපයක් සිටියහ. ඇය ඇගේ මිතුරන්ට 7 ක් දුන්නාය. ඇයට දැන් බලු පැටවුන් 5 ක් සිටී. ඇයට  බලු පැටවුන් කී දෙනෙක් සිටියාද?,Single,ADD,NULL,NULL,12
බෙනී ඇපල් 2 ක් ද සැම් ඇපල් ගසෙන් ඇපල් 9 ක් ද ගත්තේ ය. ඇපල් ගෙඩි මුලු ගනන කීයද,Single,ADD,NULL,NULL,11
ටිම්ට සුරතල් පූස් පැටවුන් සිටියාය. ඔහු ජෙසිකාට 3 ක් සහ සාරාට 6 ක් ලබා දුන්නේය. ඔහුට දැන් පූස් පැටවුන් 9 ක් ඇත. ඔහුට සිටි මුලු පූස් පැටවුන්   ගණන කීයද?,Double,ADD,ADD,NULL,18
සාරා එලවලු පැල 4 ක් ද සාලිය එලවලු  පැල 5 ක් ද ෆ්‍රෙඩ් එලවලු පැල 9 ක් ද වගා කළහ. සියල්ලේම  එලවලු පැල කීයක් වගා කළාද?,Double,ADD,ADD,NULL,18
ජේසන් කොමඩු 23 ක් සහ ජෝන් 18 ක් වගා කළේය. නැන්සි කොමඩු 28 ක් වගා කළා. කොමඩු කීයක් ඔවුන් වගා කර ඇත්ද?,Double,ADD,ADD,NULL,51
ලාච්චුවේ පොත් 11 ක් සහ පෑන් 34 ක් ඇත. ටිම් පොත් 14 දෙනෙකු ලාච්චුවේ තැබුවේය. දැන් පොත් කීයක් ලාච්චුවෙ තිබේද,Single,ADD,NULL,NULL,25
කීත්ට පොත් 20 ක් ඇත. ජේසන්ට පොත් 21 ක් ඇත. ඔවුන් සතුව පොත් කීයක් තිබේද?,Single,ADD,NULL,NULL,41
ජේසන් මේ මාසයේ පාපන්දු ක්‍රීඩා 11 කට ගියේය. ඔහු පසුගිය මාසයේ ක්‍රීඩා 17 කට ගිය අතර ලබන මාසයේ ක්‍රීඩා 16 කට යාමට සැලසුම් කර තිබේ. ඔහු  ක්‍රීඩා කීයකට සහභාගී වේද?,Single,ADD,ADD,NULL,44
මයික් ගේ පුස්තකාලයේ පොත් 35 ක් ඇත. ඔහු සති අන්තයේ පොත් අලෙවි සැලකින් පොත් කිහිපයක් මිලට ගත්තේය. දැන් ඔහුගේ පුස්තකාලයේ පොත් 56 ක් ඇත. ඔහු  අලෙවි සැලෙන් පොත් කීයක් මිලට ගත්තාද?,Single,SUB,NULL,NULL,21
"බෙනිගේ උපන්දිනය වෙනුවෙන් ඔහුට ඩොලර් 67 ක් ලැබුණි. ඔහු ක්‍රීඩා භාණ්ඩ සාප්පුවකට ගොස් බේස්බෝල් අත්වැසුම්, බේස්බෝල් සහ පිති මිලදී ගත්තේය. ඔහු සතුව ඩොලර් 33 ක් ඉතිරිවී ඇත, ඔහු බේස්බෝල් ආම්පන්න සඳහා කොපමණ මුදලක් වියදම් කළාද?",Single,SUB,NULL,NULL,34
x  මගින් දැක්වෙන සංඛ්‍යාව 5ක් එකතු කළ විට 12ක් ලැබේ. x හි අගය සොයන්න,Single,ADD,NULL,NULL,7
x මගින් දැක්වෙන  සංඛ්‍යාවෙන්  3 ක් අඩු කළ විට 8ක් ලැබේ. x හි අගය සොයන්න,Single,SUB,NULL,NULL,11
ශෂිගේ වයස අවුරුදු x කි. ශෂිට වඩා අවුරුදු 2 ක් වැඩිමහල් වු ඇගේ සොහොයුරියගෙ වයස අවුරුදු 12 කි. ශෂිගේ වයස සොයන්න.,Single,ADD,NULL,NULL,10
සචිනි සතුව රුපියල් x වු මුදලක් ඇත. එම මුදලේ දෙගුනය රුපියල් 60 කි. සචිනි සතුව ඇති මුදල කොපමණද,Single,DIV,NULL,NULL,30
ජෝන්ට නිල් බැලූන් 20 ක් ඇති නමුත් ඒවායින් 7 ක් අහිමි විය. ජොන්ට දැන් නිල් බැලූන් කීයක් තිබේද?,Single,SUB,NULL,NULL,13
පියුමි දොඩම් ගෙඩි 50 ක් ගෙන සාරාට දොඩම් ගෙඩි 20 ක් දුන්නේය. පියුමිට දැන් දෙහි කීයක් තිබේද?,Single,SUB,NULL,NULL,30
ජොන් පළතුරු වතුයායෙන් ඇපල් 43 ක් ගත් අතර ඔහු මෙලනිට ඇපල් 27 ක් ලබා දුන්නේය. ජොන්ට සතුව දැන් ඇපල් කීයක් තිබේද?,Single,SUB,NULL,NULL,16
නිමාලි ඇගේ පැරණි පොත් සියල්ලම විකිණීමට තීරණය කළාය. ඇය විකිණීම සඳහා පොත් 33 ක් රැස් කළ අතර ඇය පොත් 26 ක්  විකුණුවාය.  නිමාලි සතුව දැන් පොත් කීයක් තිබේද?,Single,SUB,NULL,NULL,7
මයික් ඔහුගේ පාසලේ සංගීත කණ්ඩායමට සම්බන්ධ විය. සන්ගීත බඩු කඩයකින් බටනලාවක් රුපියල් 2000 කට මිලදී ගත් අතර ගීත පොතක් රුපියල් 500කට මිලදී ගත්තේය.  මයික් වියදම් කල මුලු මුදල කොපමණද,Single,ADD,NULL,NULL,2500
මිතුලි සෙනසුරාදා සාප්පුවට ගියේ ඇඳුම් මිලදී ගැනීමටය. ඇය ගවුම් සඳහා රුපියල් 1000 ක් සහ ඩෙනිම් සඳහා රුපියල් 1200 ක් වියදම් කළේය.  මිතුලි ඇඳුම් සඳහා කොපමණ මුදලක් වියදම් කළාද?,Single,ADD,NULL,NULL,2200
අයේශා පලතුරු කන්න කැමත්තක් දක්වයි. අයේශා මිදි සඳහා රුපියල් 125 ක් ද පේර සඳහා රුපියල් 135 ක් ද ගෙවා ඇත. අයේශා පලතුරු සඳහා කොපමණ මුදලක් වියදම් කළාද?,Single,ADD,NULL,NULL,260
නැවක් ටොන් 5973 ක භාණ්ඩ වලින් පිරී ඇත.  බහමාස් හිදී  නැවත ටොන් 8723 ක භාණ්ඩ නැවට පැටවීය. නැව දැන් ටොන් කීයක් බඩු තොගයක් තබාගෙන සිටිනවාද?,Single,ADD,NULL,NULL,"14,696"
මෝටර් රථ සමාගමක් උතුරු ඇමරිකාවේ මෝටර් රථ 3884 ක් සහ යුරෝපයේ කාර් 2871 ක් නිෂ්පාදනය කළේය. නිෂ්පාදනය කල මුලු කාර් ගණන කොපමණ ද?,Single,ADD,NULL,NULL,6755
රසල්ගෙ පවුල බහමාස් සිට ජපානයට සංක්‍රමණය වූ නිසා ඔවුන් ඔවුන්ගේ මුදල් ජපන් යෙන් බවට පරිවර්තනය කර තිබුණි. ඔවුන් සතුව මුදලින් දැන් යෙන් 6359 ක් ඇති අතර ඔවුන්ගේ ඉතිරිකිරීමේ ගිණුමෙහි දැන් යෙන් 3485 ක් ඇත. ඔවුන් සතුව යෙන් කීයක් තිබේද?,Single,ADD,NULL,NULL,9844
ක්‍රිස්ටිනා ඇගේ බැංකු ගිණුමෙන් රුපියල් 3000 ක් මාරු කළාය.  දැන් ගිණුමේ රුපියල් 7500  ක් ඇත. මාරු කිරීමට පෙර ගිණුමේ කොපමණ මුදල් ප්‍රමාණයක් තිබුණාද?,Single,ADD,NULL,NULL,"10,500"
පසුගිය වසරේදී රටක පුද්ගලයින් 90171 ක් උපත ලැබූ අතර 16320 දෙනෙකු ඊට සංක්‍රමණය විය. පසුගිය වසරේදී රට තුළ නව පුද්ගලයින් කී දෙනෙකු ජීවත් වීමට පටන් ගත්තාද?,Single,ADD,NULL,NULL,"106,491"
ඇණවුමක්  සඳහා රෙදි කර්මාන්තශාලාවක  කොළ සිල්ක් රෙදි යාර 61921 ක් සහ රෝස පැහැති යාර 49500 ක් සායම් කළේය. එම ඇණවුම සඳහා සිල්ක් යාර කීයක් සායම් කළාද?,Single,ADD,NULL,NULL,"111,421"
බහු ජාතික සංස්ථාවකට අර්ධකාලීන සේවකයින් 2041 ක් සහ පූර්ණ කාලීන සේවකයින් 6300 ක් ඇත. සංස්ථාව සඳහා සේවකයින් කී දෙනෙක් වැඩ කරනවාද?,Single,ADD,NULL,NULL,"8,341"
"ඇඳුම් නිෂ්පාදන සමාගමක් පිරිමින් සඳහා  ඇඳුම්  5000 ක් සපයයි. මීට අමතරව, කාන්තාවන් සඳහා ඇඳුම් කට්ටල 6500ක් නිෂ්පාදනය කරයි. සමස්තයක් වශයෙන් ඇඳුම් කීයක් නිෂ්පාදනය කර  තිබේද?",Single,ADD,NULL,NULL,"11,500"
"පළතුරු වෙළෙන්දෙක්  විසින් මෙම කන්නයේ කෙසෙල් රාත්තල් 2560 ක් විකුණා ඇති අතර ඔහු දෙලුම් රාත්තල් 3513 ක් විකුණා ඇත්නම්, අලෙවි වු මුලු පලතුරු රාත්තල් ගණන කීයද",Single,ADD,NULL,NULL,"6,073"
"තීන්ත සමාගමක් සුදු සහ නිල් පැහැති  තීන්ත ගැලුම් 6689 ක් විකුණන ලදි. ඔවුන් සුදු තීන්ත ගැලුම් 660 ක් විකූණුවෙ නම්, සමාගම විසින් නිල් පැහැති ගැලුම්  කීයක් විකුණා ඇත්ද?",Single,SUB,NULL,NULL,"6,029"
මහජන පුස්තකාලයකට අලුතෙන් පොත් 2647 ක් ප්‍රදානය කරන ලදි. දැන් පුස්තකාලයේ පොත් 8582 ක් ඇත. ප්‍රදානය කිරීමට පෙර පුස්තකාලයේ පොත් කීයක් තිබේද?,Single,SUB,NULL,NULL,"5,935"
"ජංගම දුරකථන සමාගමකට ලොව පුරා ගනුදෙනුකරුවන් 7422 ක් සිටී. එහි ගනුදෙනුකරුවන්ගෙන් 723 ක් එක්සත් ජනපදයේ ජීවත් වන්නේ නම්, එහි ගනුදෙනුකරුවන් කී දෙනෙකු වෙනත් රටවල ජීවත් වේද? """,Single,SUB,NULL,NULL,"6,699"
වීඩියෝ ක්‍රීඩාවක් කරමින් සිටියදී පෝල් ලකුණු 3103 ක් ලබා ගත්තේය. ඔහු සහ ඔහුගේ සහෝදරයා එක්ව ලකුණු 5816 ක් ලබාගෙන ඇත. පෝල්ගෙ සහෝදරයාට ලකුණු කීයක් තිබේද?,Single,SUB,NULL,NULL,"2,713"
ඉදිකිරීම් සමාගමක් හානියට පත් මාර්ගයක් අලුත්වැඩියා කරමින් සිටී. මේ වන විට ඔවුන් මාර්ගයේ මීටර් 4938 ක් අලුත්වැඩියා කර ඇත. අද දිනය තුල ඔවුන් මාර්ගයේ මීටර් 805 ක් අලුත්වැඩියා කළාය. අදට පෙර ඔවුන් මාර්ගයේ මීටර් කීයක් අලුත්වැඩියා කර ඇත්ද?,Single,SUB,NULL,NULL,"4,133"
"පාසලට කසුන් ට ඇති දුර කිලෝමීටර් 8ක් ක් වන අතර චානකට පාසලට දුර කිලෝමීටර් 15 කි. චානකට,  කසුන්ට වඩා කොපමණ දුරක් පාසලට තිබේද",Single,SUB,NULL,NULL,7
බිනර වතුර ගැලුම් 0.8 කින් බාල්දියක් පුරවා ගත්තේය. පසුව ඔහු වතුර ගැලුම් 0.2 ක් ඉවත් කළේය. බාල්දියේ ජලය කොපමණ තිබේද?,Single,SUB,NULL,NULL,0.6
කසුන් පාසලේ සිට රසල්ගෙ නිවසට සැතපුම් 0.2 ක් ද රස්ල්ගෙ නිවසේ සිට සැතපුම් 0.7 ක් ද ඔහුගේ නිවසට ඇවිද ගියේ ය. කසුන් සැතපුම් කීයක් ඇවිද්දේද?,Single,ADD,NULL,NULL,0.9
ස්ටැන්ලි උදෑසන ව්‍යායාම සඳහා සැතපුම් 0.4 ක් දිව ගොස් සැතපුම් 0.2 ක් ඇවිද්දෙය. ස්ටැන්ලි ගමන් කළ මුලු දුර කොපමණද,Single,ADD,NULL,NULL,0.6
පේස්ට්‍රි සෑදීමේදී බේකරියක් තිරිඟු පිටි මලු 4 ක් සහ සුදු පිටි මලු 6 ක් භාවිතා කළේය. පිටි මලු කීයක් පෙස්ට්‍රි සැදීම සඳහා භාවිතා කළාද?,Single,ADD,NULL,NULL,10
"කලනි වතුර ගැලුම් 4.5 කින් බාල්දියක් පුරවා ගත්තේය. මිනිත්තු කිහිපයකට පසු, වතුර ගැලුම් 2 ක් පමණක් ඉතිරිව ඇති බව ඇයට පෙනුනි. බාල්දියෙන් ජලය කොපමණ ප්‍රමාණයක් කාන්දු වී ඇත්ද?",Single,SUB,NULL,NULL,2.5
"අලුත්වැඩියා කිරීමේ ව්‍යාපෘතියක් සඳහා වැලි ට්‍රක් 16ක්,   කලු ගල් ට්‍රක්  8ක් අවශ්‍ය වේ.  ද්‍රව්‍ය පටවන ලද ට්‍රක් රථ කීයක් ව්‍යාපෘතිය  සඳහා අවශ්‍ය වීද",Single,ADD,NULL,NULL,24
ගොවියෙක් බීජ බාල්දි 8 ක් සමඟ දවස ආරම්භ කළේය. උදේ බීජ වැපිරීමෙන් පසු ඔහුට දැන් බාල්දි 3 ක් ඉතිරිවී ඇත. ගොවියා වපුරන ලද බීජ බාල්දි ගණන කීයද,Single,SUB,NULL,NULL,5
"බිලිගෙ මාළු ටැංකියේ ජලය ගැලුම් 7.5 ක් ඇත. බෙකී තවත් ගැලුම් 7 ක් එකතු කළහොත්, ගැලුම් කීයක් මාළු ටැංකියේ තිබේද?",Single,ADD,NULL,NULL,14.5
වඩු කාර්මිකයෙක් මීටර් 0.9 ක් දිග ලී කැබැල්ලක් මිලදී ගත්තේය.  ඔහු කෙළවරේ සිට මීටර් 0.3 කින්  ලී කැබැල්ල කපුවේය. දැන් ලී කැබල්ලෙහි දිග කොපමණද?,Single,SUB,NULL,NULL,0.6
කෙවින් කොමඩු 2 ක් මිලදී ගත්තේය. පළමු කොමඩු ගෙඩිය රාත්තල් 5.6 ක් වූ අතර දෙවන කොමඩු ගෙඩිය රාත්තල් 4.4 කි. කෙවින් කොමඩු රාත්තල් කීයක් මිලදී ගත්තාද?,Single,ADD,NULL,NULL,10
ඉදිකිරීම් සමාගමක් කලු ගල් ටොන් 5.4 ක් සහ වැලි ටොන් 8.6 ක් මිලදී ගත්තාය. සමාගම විසින් මිලදි ගත් ද්‍රව්‍ය ටොන් ගණන කීයද,Single,ADD,NULL,NULL,14
වැලි රාත්තල් 4.1 ක් රැගත් ට්‍රක් රථයක් ඉදිකිරීම් අංගනයකට ගමන් කරන අතර මඟ දිගේ වැලි රාත්තල් 2.4 ක් අහිමි වේ. ට්‍රක් රථය ඉදිකිරීම් අංගනයට පැමිණෙන විට කොපමණ වැලි ප්‍රමාණයක් ට්‍රක් රථයේ ඉතිරිවී තිබේද?,Single,SUB,NULL,NULL,1.7
"නීතිඥවරියක් සිය සේවාදායකයින්ට පැයකට ඩොලර් 200 ක සේවාවක් ගෙවයි. සේවාදායකයෙකුගේ නඩුව සම්පූර්ණ කිරීමට පැය 39 ක් අවශ්‍ය නම්, සේවාදායකයා නීතිඥවරියට ඩොලර් වලින් කොපමණ මුදලක් ගෙවිය යුතුද ",Single,MUL,NULL,NULL,7800
"සමීක්ෂණයකදි  වයස අවුරුදු 35 ට වැඩි කාන්තාවන් 100 දෙනෙකුගේ අහඹු නියැදියක කාන්තාවන් 8 දෙනෙක් 2 හෝ ඊට වැඩි වාර ගණනක් විවාහ වී ඇති බව අධ්‍යයනයකින් හෙළි විය. අධ්‍යයන ප්‍රතිඵල මත පදනම්ව, වයස අවුරුදු 35 ට වැඩි කාන්තාවන් 5,000 ක්ගෙන් යුත් කණ්ඩායමක කොපමණ කාන්තාවන් විවාහ වී ඇත්ද?",Single,DIV,NULL,NULL,400
මීටර් 500 ක් ඇවිදීමට කසුනිට විනාඩි 6 ක් ගතවිය. කසුනි ගමන් කළ  වේගය කොපමණද,Single,DIV,NULL,NULL,83.33
තද වර්ෂාව නිසා පසු සඳුදා සාන්ත ජෝන්ස් උසස් පාසලට නොපැමිණි මුළු සිසුන් සංඛ්‍යාව 218 කි. එදින මුළු පැමිණීම 1487 කි. සමස්තයක් වශයෙන් සාන්ත ජෝන්ස් උසස් පාසලට සිසුන් කීදෙනෙක් සහභාගී වනවාද,Single,ADD,NULL,NULL,1705
"සිතියමක මනින ලද දුර සත්‍ය දුර සමඟ අනුලොමව වෙනස් වේ. සෙන්ටිමීටර 1 ක් කිලෝමීටර 25 ක් නියෝජනය කරන්නේ නම්, කිලෝමීටර කීයක් සෙන්ටිමීටර 7 කින් නිරූපණය වේද?",Single,MUL,NULL,NULL,175
"කලිසම්ක විකුණුම් මිල රුපියල් 3400 කි. කලිසම සඳහා මුල් මිල රුපියල් 800 ක් අඩුවෙන් ගෙවා ඇත්නම්, කලිසමේ මුල් මිල සොයා ගන්න",Single,SUB,NULL,NULL,2600
රතු ඇපල් හතක් සහ කොළ ඇපල් දෙකක් කූඩයේ ඇත. කූඩයේ ඇපල් කීයක් තිබේද?,Single,ADD,NULL,NULL,18
ලුසී සිල්ලර කඩයට ගිය අතර ඇය බිස්කට් පැකට් 12 ක් සහ නූඩ්ල්ස් පැකට් 16 ක් මිලදී ගත්තාය. ඇය සිල්ලර බඩු පැකට් කීයක් මිලට ගත්තාද?,Single,ADD,NULL,NULL,28
නිමාලි ඊයේ ඉංග්‍රීසි පොතේ පිටු 21 ක් කියෙව්ව අතර අද ඇය  පිටු 17 ක් කියෙව්වාය. ඇය කියවූ මුළු පිටු ගණන කොපමණද?,Single,ADD,NULL,NULL,38
පාසලක ගැහැණු ළමයින් 542 ක් හා පිරිමි ළමුන් 387 ක් සිටිති. එම පාසලේ සිසුන් කී දෙනෙක් සිටීද?,Single,ADD,NULL,NULL,929
ලින්ඩා සතුව ඉටිපන්දම් 34 ක් ඇත. ක්ලෝයි සතුව 28 කි ඔවුන් සතුව ඉටිපන්දම් කීයක් තිබේද?,Single,ADD,NULL,NULL,62
ජෝන්ට කුකුළන් 28 ක් සහ තාරාවන් 18 ක් ඇත. ඔහුට කුරුල්ලන් කීයක් සිටීද?,Single,ADD,NULL,NULL,46
ලිනාලි උදේ මුහුදු වෙරළේදි සිප්පි කටු  29 ක් සහ දහවල් සිප්පි කටු 32 ක් ඇහිලුවාය. ඇය සිප්පි කටු කීයක් ඇහිලුවාද,Single,ADD,NULL,NULL,61
වැඩසටහනකට දෙමව්පියන් 105 ක් සහ සිසුන් 698 ක් ද සිටියහ. වැඩසටහනට කී දෙනෙක් පැමිණ සිටියාද? ?,Single,ADD,NULL,NULL,803
පසුගිය සෙනසුරාදා මාරි සඟරා 425 ක් සහ පුවත්පත් 275 ක් විකුණුවා. ඇය විකුණූ මුළු කියවීමේ ද්‍රව්‍ය ගණන කොපමණද?,Single,ADD,NULL,NULL,700
වැටක කුරුල්ලන් 12 දෙනෙක් වසා සිටිති. තවත් කුරුල්ලන් 8 වැටට ගොඩ වෙති. වැටෙහි කුරුල්ලන් කී දෙනෙක් සිටීද?,Single,ADD,NULL,NULL,20
බොබී සතුව පොත් 142 ක් ඇත. ක්‍රිස්ටි සතුව පොත් 78 ක් ඇත. ක්‍රිස්ටිට වඩා බොබී සතුව  පොත් කීයක් තිබේද?,Single,SUB,NULL,NULL,64
බොබී ටොෆි කෑලි විසි හයක් 26 කෑවේය. ඉන්පසු දිනයේ ඔහු තවත් ටොෆි 17 ක් කෑවේය. බොබී කෑ මුලු ටොෆි ගණන කීයද,Single,ADD,NULL,NULL,43
සැන්ඩි සතුව සුරතල් මසුන් විසි හය 26 සිටියහ. ඇය තවත් මාළු හයක් 6 මිලදී ගත්තාය. සැන්ඩි සතුව දැන් සුරතල් මසුන් කීයක් සිටීද?,Single,ADD,NULL,NULL,32
පන්තියකට පුස්තකාලයෙන් පොත් පනස් හතරක් 54 ලැබුණ අතර පසුව පන්තියට තවත් පොත් විසිතුනක් 23 පුස්තකාලයෙන් ලැබුණි.  පන්තියට පුස්තකාලයෙන් පොත් කීයක් ලැබුණාද? ?,Single,ADD,NULL,NULL,77
ටීනා සතුව ඇපල් 4 ක් ඇත. ඈන් ඇයට තවත් 5 ක් දුන්නාය. ඇපල් පුඩිමක්  සෑදීමට ඇයට ඇපල් 10 ක් අවශ්‍යය. පුඩිමක් සෑදීම සඳහා තව  ඇපල් කොපමණ අවශ්‍යද,Double,ADD,SUB,NULL,1
